InningsID,MatchID,PlayerName,PlayerID,Team,RunsScored,BallsFaced,FoursCount,SixesCount,StrikeRate
INN_5063,M_1032,Marnus Labuschagne,AUS_119,Australia,25,24,3,1,104.17
INN_5063,M_1032,Glenn Maxwell,AUS_120,Australia,113,69,14,7,163.77
INN_5063,M_1032,Josh Inglis,AUS_121,Australia,60,35,7,3,171.43
INN_5063,M_1032,Pat Cummins,AUS_122,Australia,31,21,3,1,147.62
INN_5063,M_1032,Mitchell Starc,AUS_123,Australia,78,73,9,4,106.85
INN_5063,M_1032,Adam Zampa,AUS_124,Australia,40,37,5,2,108.11
INN_5063,M_1032,Josh Hazlewood,AUS_125,Australia,59,36,7,3,163.89
INN_5064,M_1032,Jonny Bairstow,ENG_130,England,80,50,10,5,160
INN_5064,M_1032,Dawid Malan,ENG_131,England,49,50,6,3,98
INN_5064,M_1032,Joe Root,ENG_132,England,68,55,8,4,123.64
INN_5064,M_1032,Ben Stokes,ENG_133,England,48,29,6,3,165.52
INN_5064,M_1032,Jos Buttler,ENG_134,England,36,33,4,2,109.09
INN_5064,M_1032,Liam Livingstone,ENG_135,England,22,34,2,1,64.71
INN_5064,M_1032,Moeen Ali,ENG_136,England,30,31,3,1,96.77
INN_5064,M_1032,Chris Woakes,ENG_137,England,65,42,8,4,154.76
INN_5064,M_1032,David Willey,ENG_138,England,64,37,8,4,172.97
INN_5064,M_1032,Adil Rashid,ENG_139,England,91,63,11,5,144.44
INN_5064,M_1032,Mark Wood,ENG_140,England,43,58,5,2,74.14
INN_5065,M_1033,David Warner,AUS_115,Australia,46,61,5,2,75.41
INN_5065,M_1033,Travis Head,AUS_116,Australia,80,61,10,5,131.15
INN_5065,M_1033,Mitchell Marsh,AUS_117,Australia,72,41,9,4,175.61
INN_5065,M_1033,Steve Smith,AUS_118,Australia,42,43,5,2,97.67
INN_5065,M_1033,Marnus Labuschagne,AUS_119,Australia,69,42,8,4,164.29
INN_5065,M_1033,Glenn Maxwell,AUS_120,Australia,62,35,7,3,177.14
INN_5065,M_1033,Josh Inglis,AUS_121,Australia,88,79,11,5,111.39
INN_5065,M_1033,Pat Cummins,AUS_122,Australia,27,23,3,1,117.39
INN_5065,M_1033,Mitchell Starc,AUS_123,Australia,38,22,4,2,172.73
INN_5065,M_1033,Adam Zampa,AUS_124,Australia,30,46,3,1,65.22
INN_5065,M_1033,Josh Hazlewood,AUS_125,Australia,47,43,5,2,109.3
INN_5066,M_1033,Abdullah Shafique,PAK_145,Pakistan,90,68,11,5,132.35
INN_5066,M_1033,Fakhar Zaman,PAK_146,Pakistan,97,76,12,6,127.63
INN_5066,M_1033,Babar Azam,PAK_147,Pakistan,11,13,1,0,84.62
INN_5066,M_1033,Mohammad Rizwan,PAK_148,Pakistan,28,55,3,1,50.91
INN_5066,M_1033,Saud Shakeel,PAK_149,Pakistan,86,49,10,5,175.51
INN_5066,M_1033,Iftikhar Ahmed,PAK_150,Pakistan,16,9,2,1,177.78
INN_5066,M_1033,Shadab Khan,PAK_151,Pakistan,10,8,1,0,125
INN_5066,M_1033,Usama Mir,PAK_152,Pakistan,69,62,8,4,111.29
INN_5066,M_1033,Shaheen Afridi,PAK_153,Pakistan,64,79,8,4,81.01
INN_5066,M_1033,Haris Rauf,PAK_154,Pakistan,17,16,2,1,106.25
INN_5066,M_1033,Hasan Ali,PAK_155,Pakistan,67,40,8,4,167.5
INN_5067,M_1034,Abdullah Shafique,PAK_145,Pakistan,65,56,8,4,116.07
INN_5067,M_1034,Fakhar Zaman,PAK_146,Pakistan,108,79,13,6,136.71
INN_5067,M_1034,Babar Azam,PAK_147,Pakistan,55,39,6,3,141.03
INN_5067,M_1034,Mohammad Rizwan,PAK_148,Pakistan,5,7,0,0,71.43
INN_5067,M_1034,Saud Shakeel,PAK_149,Pakistan,64,44,8,4,145.45
INN_5067,M_1034,Iftikhar Ahmed,PAK_150,Pakistan,54,47,6,3,114.89
INN_5067,M_1034,Shadab Khan,PAK_151,Pakistan,60,45,7,3,133.33
INN_5067,M_1034,Usama Mir,PAK_152,Pakistan,71,79,8,4,89.87
INN_5067,M_1034,Shaheen Afridi,PAK_153,Pakistan,11,10,1,0,110
INN_5067,M_1034,Haris Rauf,PAK_154,Pakistan,58,61,7,3,95.08
INN_5067,M_1034,Hasan Ali,PAK_155,Pakistan,62,64,7,3,96.88
INN_5068,M_1034,Jonny Bairstow,ENG_130,England,17,14,2,1,121.43
INN_5068,M_1034,Dawid Malan,ENG_131,England,28,17,3,1,164.71
INN_5068,M_1034,Joe Root,ENG_132,England,44,40,5,2,110
INN_5068,M_1034,Ben Stokes,ENG_133,England,41,29,5,2,141.38
INN_5068,M_1034,Jos Buttler,ENG_134,England,13,17,1,0,76.47
INN_5068,M_1034,Liam Livingstone,ENG_135,England,14,21,1,0,66.67
INN_5068,M_1034,Moeen Ali,ENG_136,England,37,54,4,2,68.52
INN_5068,M_1034,Chris Woakes,ENG_137,England,46,57,5,2,80.7
INN_5068,M_1034,David Willey,ENG_138,England,54,47,6,3,114.89
INN_5068,M_1034,Adil Rashid,ENG_139,England,9,11,1,0,81.82
INN_5068,M_1034,Mark Wood,ENG_140,England,38,51,4,2,74.51
INN_5069,M_1035,Jonny Bairstow,ENG_130,England,73,67,9,4,108.96
INN_5069,M_1035,Dawid Malan,ENG_131,England,23,15,2,1,153.33
INN_5069,M_1035,Joe Root,ENG_132,England,119,76,14,7,156.58
INN_5069,M_1035,Ben Stokes,ENG_133,England,15,18,1,0,83.33
INN_5069,M_1035,Jos Buttler,ENG_134,England,9,17,1,0,52.94
INN_5069,M_1035,Liam Livingstone,ENG_135,England,106,73,13,6,145.21
INN_5069,M_1035,Moeen Ali,ENG_136,England,27,21,3,1,128.57
INN_5069,M_1035,Chris Woakes,ENG_137,England,31,51,3,1,60.78
INN_5069,M_1035,David Willey,ENG_138,England,6,10,0,0,60
INN_5069,M_1035,Adil Rashid,ENG_139,England,15,21,1,0,71.43
INN_5069,M_1035,Mark Wood,ENG_140,England,81,47,10,5,172.34
INN_5070,M_1035,Rohit Sharma,IND_100,India,61,38,7,3,160.53
INN_5070,M_1035,Shubman Gill,IND_101,India,85,55,10,5,154.55
INN_5070,M_1035,Virat Kohli,IND_102,India,41,28,5,2,146.43
INN_5070,M_1035,Shreyas Iyer,IND_103,India,66,59,8,4,111.86
INN_5070,M_1035,KL Rahul,IND_104,India,27,20,3,1,135
INN_5070,M_1035,Hardik Pandya,IND_105,India,112,64,14,7,175
INN_5070,M_1035,Ravindra Jadeja,IND_106,India,35,38,4,2,92.11
INN_5070,M_1035,Kuldeep Yadav,IND_107,India,56,64,7,3,87.5
INN_5070,M_1035,Mohammed Shami,IND_108,India,36,37,4,2,97.3
INN_5070,M_1035,Jasprit Bumrah,IND_109,India,31,34,3,1,91.18
INN_5070,M_1035,Mohammed Siraj,IND_110,India,71,67,8,4,105.97
INN_5071,M_1036,David Warner,AUS_115,Australia,28,31,3,1,90.32
INN_5071,M_1036,Travis Head,AUS_116,Australia,17,29,2,1,58.62
INN_5071,M_1036,Mitchell Marsh,AUS_117,Australia,20,37,2,1,54.05
INN_5071,M_1036,Steve Smith,AUS_118,Australia,7,6,0,0,116.67
INN_5071,M_1036,Marnus Labuschagne,AUS_119,Australia,36,26,4,2,138.46
INN_5071,M_1036,Glenn Maxwell,AUS_120,Australia,3,5,0,0,60
INN_5071,M_1036,Josh Inglis,AUS_121,Australia,6,13,0,0,46.15
INN_5071,M_1036,Pat Cummins,AUS_122,Australia,25,51,3,1,49.02
INN_5071,M_1036,Mitchell Starc,AUS_123,Australia,17,13,2,1,130.77
INN_5071,M_1036,Adam Zampa,AUS_124,Australia,25,44,3,1,56.82
INN_5071,M_1036,Josh Hazlewood,AUS_125,Australia,39,50,4,2,78
INN_5072,M_1036,Jonny Bairstow,ENG_130,England,103,71,12,6,145.07
INN_5072,M_1036,Dawid Malan,ENG_131,England,17,11,2,1,154.55
INN_5072,M_1036,Joe Root,ENG_132,England,15,14,1,0,107.14
INN_5072,M_1036,Ben Stokes,ENG_133,England,40,37,5,2,108.11
INN_5072,M_1036,Jos Buttler,ENG_134,England,4,5,0,0,80
INN_5072,M_1036,Liam Livingstone,ENG_135,England,32,31,4,2,103.23
INN_5072,M_1036,Moeen Ali,ENG_136,England,59,79,7,3,74.68
INN_5072,M_1036,Chris Woakes,ENG_137,England,74,67,9,4,110.45
INN_5072,M_1036,David Willey,ENG_138,England,91,70,11,5,130
INN_5072,M_1036,Adil Rashid,ENG_139,England,37,62,4,2,59.68
INN_5072,M_1036,Mark Wood,ENG_140,England,73,57,9,4,128.07
INN_5073,M_1037,Rohit Sharma,IND_100,India,10,17,1,0,58.82
INN_5073,M_1037,Shubman Gill,IND_101,India,66,38,8,4,173.68
INN_5073,M_1037,Virat Kohli,IND_102,India,97,69,12,6,140.58
INN_5073,M_1037,Shreyas Iyer,IND_103,India,12,25,1,0,48
INN_5073,M_1037,KL Rahul,IND_104,India,33,63,4,2,52.38
INN_5073,M_1037,Hardik Pandya,IND_105,India,32,59,4,2,54.24
INN_5073,M_1037,Ravindra Jadeja,IND_106,India,37,63,4,2,58.73
INN_5073,M_1037,Kuldeep Yadav,IND_107,India,77,75,9,4,102.67
INN_5073,M_1037,Mohammed Shami,IND_108,India,16,19,2,1,84.21
INN_5073,M_1037,Jasprit Bumrah,IND_109,India,106,62,13,6,170.97
INN_5073,M_1037,Mohammed Siraj,IND_110,India,35,23,4,2,152.17
INN_5074,M_1037,Jonny Bairstow,ENG_130,England,28,46,3,1,60.87
INN_5074,M_1037,Dawid Malan,ENG_131,England,39,75,4,2,52
INN_5074,M_1037,Joe Root,ENG_132,England,31,61,3,1,50.82
INN_5074,M_1037,Ben Stokes,ENG_133,England,69,55,8,4,125.45
INN_5074,M_1037,Jos Buttler,ENG_134,England,11,20,1,0,55
INN_5074,M_1037,Liam Livingstone,ENG_135,England,51,49,6,3,104.08
INN_5074,M_1037,Moeen Ali,ENG_136,England,35,46,4,2,76.09
INN_5074,M_1037,Chris Woakes,ENG_137,England,29,23,3,1,126.09
INN_5074,M_1037,David Willey,ENG_138,England,21,41,2,1,51.22
INN_5074,M_1037,Adil Rashid,ENG_139,England,118,71,14,7,166.2
INN_5074,M_1037,Mark Wood,ENG_140,England,73,55,9,4,132.73
INN_5075,M_1038,Jonny Bairstow,ENG_130,England,70,58,8,4,120.69
INN_5075,M_1038,Dawid Malan,ENG_131,England,121,71,15,7,170.42
INN_5075,M_1038,Joe Root,ENG_132,England,64,43,8,4,148.84
INN_5075,M_1038,Ben Stokes,ENG_133,England,4,8,0,0,50
INN_5075,M_1038,Jos Buttler,ENG_134,England,92,80,11,5,115
INN_5075,M_1038,Liam Livingstone,ENG_135,England,26,18,3,1,144.44
INN_5075,M_1038,Moeen Ali,ENG_136,England,20,12,2,1,166.67
INN_5075,M_1038,Chris Woakes,ENG_137,England,18,13,2,1,138.46
INN_5075,M_1038,David Willey,ENG_138,England,14,13,1,0,107.69
INN_5075,M_1038,Adil Rashid,ENG_139,England,82,63,10,5,130.16
INN_5075,M_1038,Mark Wood,ENG_140,England,44,49,5,2,89.8
INN_5076,M_1038,Abdullah Shafique,PAK_145,Pakistan,47,59,5,2,79.66
INN_5076,M_1038,Fakhar Zaman,PAK_146,Pakistan,18,31,2,1,58.06
INN_5076,M_1038,Babar Azam,PAK_147,Pakistan,5,5,0,0,100
INN_5076,M_1038,Mohammad Rizwan,PAK_148,Pakistan,89,54,11,5,164.81
INN_5076,M_1038,Saud Shakeel,PAK_149,Pakistan,101,66,12,6,153.03
INN_5076,M_1038,Iftikhar Ahmed,PAK_150,Pakistan,87,66,10,5,131.82
INN_5076,M_1038,Shadab Khan,PAK_151,Pakistan,48,55,6,3,87.27
INN_5076,M_1038,Usama Mir,PAK_152,Pakistan,57,52,7,3,109.62
INN_5076,M_1038,Shaheen Afridi,PAK_153,Pakistan,62,54,7,3,114.81
INN_5076,M_1038,Haris Rauf,PAK_154,Pakistan,23,22,2,1,104.55
INN_5076,M_1038,Hasan Ali,PAK_155,Pakistan,3,5,0,0,60
INN_5077,M_1039,Jonny Bairstow,ENG_130,England,71,48,8,4,147.92
INN_5077,M_1039,Dawid Malan,ENG_131,England,61,42,7,3,145.24
INN_5077,M_1039,Joe Root,ENG_132,England,45,44,5,2,102.27
INN_5077,M_1039,Ben Stokes,ENG_133,England,59,37,7,3,159.46
INN_5077,M_1039,Jos Buttler,ENG_134,England,13,16,1,0,81.25
INN_5077,M_1039,Liam Livingstone,ENG_135,England,82,52,10,5,157.69
INN_5077,M_1039,Moeen Ali,ENG_136,England,71,75,8,4,94.67
INN_5077,M_1039,Chris Woakes,ENG_137,England,22,13,2,1,169.23
INN_5077,M_1039,David Willey,ENG_138,England,80,73,10,5,109.59
INN_5077,M_1039,Adil Rashid,ENG_139,England,20,13,2,1,153.85
INN_5077,M_1039,Mark Wood,ENG_140,England,30,40,3,1,75
INN_5078,M_1039,David Warner,AUS_115,Australia,10,12,1,0,83.33
INN_5078,M_1039,Travis Head,AUS_116,Australia,74,45,9,4,164.44
INN_5078,M_1039,Mitchell Marsh,AUS_117,Australia,50,29,6,3,172.41
INN_5078,M_1039,Steve Smith,AUS_118,Australia,18,11,2,1,163.64
INN_5078,M_1039,Marnus Labuschagne,AUS_119,Australia,86,59,10,5,145.76
INN_5078,M_1039,Glenn Maxwell,AUS_120,Australia,49,70,6,3,70
INN_5078,M_1039,Josh Inglis,AUS_121,Australia,49,77,6,3,63.64
INN_5078,M_1039,Pat Cummins,AUS_122,Australia,23,18,2,1,127.78
INN_5078,M_1039,Mitchell Starc,AUS_123,Australia,34,46,4,2,73.91
INN_5078,M_1039,Adam Zampa,AUS_124,Australia,61,67,7,3,91.04
INN_5078,M_1039,Josh Hazlewood,AUS_125,Australia,126,72,15,7,175
INN_5079,M_1040,Abdullah Shafique,PAK_145,Pakistan,39,68,4,2,57.35
INN_5079,M_1040,Fakhar Zaman,PAK_146,Pakistan,8,7,1,0,114.29
INN_5079,M_1040,Babar Azam,PAK_147,Pakistan,42,24,5,2,175
INN_5079,M_1040,Mohammad Rizwan,PAK_148,Pakistan,85,55,10,5,154.55
INN_5079,M_1040,Saud Shakeel,PAK_149,Pakistan,34,25,4,2,136
INN_5079,M_1040,Iftikhar Ahmed,PAK_150,Pakistan,25,20,3,1,125
INN_5079,M_1040,Shadab Khan,PAK_151,Pakistan,67,75,8,4,89.33
INN_5079,M_1040,Usama Mir,PAK_152,Pakistan,18,15,2,1,120
INN_5079,M_1040,Shaheen Afridi,PAK_153,Pakistan,24,18,3,1,133.33
INN_5079,M_1040,Haris Rauf,PAK_154,Pakistan,50,49,6,3,102.04
INN_5079,M_1040,Hasan Ali,PAK_155,Pakistan,30,43,3,1,69.77
INN_5080,M_1040,Rohit Sharma,IND_100,India,43,34,5,2,126.47
INN_5080,M_1040,Shubman Gill,IND_101,India,19,16,2,1,118.75
INN_5080,M_1040,Virat Kohli,IND_102,India,20,18,2,1,111.11
INN_5080,M_1040,Shreyas Iyer,IND_103,India,35,67,4,2,52.24
INN_5080,M_1040,KL Rahul,IND_104,India,107,78,13,6,137.18
INN_5080,M_1040,Hardik Pandya,IND_105,India,53,74,6,3,71.62
INN_5080,M_1040,Ravindra Jadeja,IND_106,India,42,24,5,2,175
INN_5080,M_1040,Kuldeep Yadav,IND_107,India,70,57,8,4,122.81
INN_5080,M_1040,Mohammed Shami,IND_108,India,82,58,10,5,141.38
INN_5080,M_1040,Jasprit Bumrah,IND_109,India,12,19,1,0,63.16
INN_5080,M_1040,Mohammed Siraj,IND_110,India,5,5,0,0,100
INN_5081,M_1041,Abdullah Shafique,PAK_145,Pakistan,55,41,6,3,134.15
INN_5081,M_1041,Fakhar Zaman,PAK_146,Pakistan,112,67,14,7,167.16
INN_5081,M_1041,Babar Azam,PAK_147,Pakistan,5,6,0,0,83.33
INN_5081,M_1041,Mohammad Rizwan,PAK_148,Pakistan,73,56,9,4,130.36
INN_5081,M_1041,Saud Shakeel,PAK_149,Pakistan,51,45,6,3,113.33
INN_5081,M_1041,Iftikhar Ahmed,PAK_150,Pakistan,41,45,5,2,91.11
INN_5081,M_1041,Shadab Khan,PAK_151,Pakistan,103,68,12,6,151.47
INN_5081,M_1041,Usama Mir,PAK_152,Pakistan,86,57,10,5,150.88
INN_5081,M_1041,Shaheen Afridi,PAK_153,Pakistan,14,9,1,0,155.56
INN_5081,M_1041,Haris Rauf,PAK_154,Pakistan,37,38,4,2,97.37
INN_5081,M_1041,Hasan Ali,PAK_155,Pakistan,6,7,0,0,85.71
INN_5082,M_1041,Jonny Bairstow,ENG_130,England,20,18,2,1,111.11
INN_5082,M_1041,Dawid Malan,ENG_131,England,14,11,1,0,127.27
INN_5082,M_1041,Joe Root,ENG_132,England,23,18,2,1,127.78
INN_5082,M_1041,Ben Stokes,ENG_133,England,52,53,6,3,98.11
INN_5082,M_1041,Jos Buttler,ENG_134,England,37,41,4,2,90.24
INN_5082,M_1041,Liam Livingstone,ENG_135,England,34,25,4,2,136
INN_5082,M_1041,Moeen Ali,ENG_136,England,23,17,2,1,135.29
INN_5082,M_1041,Chris Woakes,ENG_137,England,33,23,4,2,143.48
INN_5082,M_1041,David Willey,ENG_138,England,35,52,4,2,67.31
INN_5082,M_1041,Adil Rashid,ENG_139,England,15,9,1,0,166.67
INN_5082,M_1041,Mark Wood,ENG_140,England,9,6,1,0,150
INN_5083,M_1042,Abdullah Shafique,PAK_145,Pakistan,23,23,2,1,100
INN_5083,M_1042,Fakhar Zaman,PAK_146,Pakistan,19,29,2,1,65.52
INN_5083,M_1042,Babar Azam,PAK_147,Pakistan,110,77,13,6,142.86
INN_5083,M_1042,Mohammad Rizwan,PAK_148,Pakistan,63,51,7,3,123.53
INN_5083,M_1042,Saud Shakeel,PAK_149,Pakistan,32,23,4,2,139.13
INN_5083,M_1042,Iftikhar Ahmed,PAK_150,Pakistan,44,71,5,2,61.97
INN_5083,M_1042,Shadab Khan,PAK_151,Pakistan,33,33,4,2,100
INN_5083,M_1042,Usama Mir,PAK_152,Pakistan,58,34,7,3,170.59
INN_5083,M_1042,Shaheen Afridi,PAK_153,Pakistan,80,55,10,5,145.45
INN_5083,M_1042,Haris Rauf,PAK_154,Pakistan,46,47,5,2,97.87
INN_5083,M_1042,Hasan Ali,PAK_155,Pakistan,51,54,6,3,94.44
INN_5084,M_1042,Rohit Sharma,IND_100,India,24,14,3,1,171.43
INN_5084,M_1042,Shubman Gill,IND_101,India,68,64,8,4,106.25
INN_5084,M_1042,Virat Kohli,IND_102,India,48,49,6,3,97.96
INN_5084,M_1042,Shreyas Iyer,IND_103,India,104,60,13,6,173.33
INN_5084,M_1042,KL Rahul,IND_104,India,46,53,5,2,86.79
INN_5084,M_1042,Hardik Pandya,IND_105,India,29,44,3,1,65.91
INN_5084,M_1042,Ravindra Jadeja,IND_106,India,23,18,2,1,127.78
INN_5084,M_1042,Kuldeep Yadav,IND_107,India,54,58,6,3,93.1
INN_5084,M_1042,Mohammed Shami,IND_108,India,113,74,14,7,152.7
INN_5084,M_1042,Jasprit Bumrah,IND_109,India,22,15,2,1,146.67
INN_5085,M_1043,Rohit Sharma,IND_100,India,99,57,12,6,173.68
INN_5085,M_1043,Shubman Gill,IND_101,India,138,77,17,8,179.22
INN_5085,M_1043,Virat Kohli,IND_102,India,101,62,12,6,162.9
INN_5085,M_1043,Shreyas Iyer,IND_103,India,78,67,9,4,116.42
INN_5085,M_1043,KL Rahul,IND_104,India,15,24,1,0,62.5
INN_5085,M_1043,Hardik Pandya,IND_105,India,18,14,2,1,128.57
INN_5085,M_1043,Ravindra Jadeja,IND_106,India,29,50,3,1,58
INN_5085,M_1043,Kuldeep Yadav,IND_107,India,30,55,3,1,54.55
INN_5085,M_1043,Mohammed Shami,IND_108,India,29,24,3,1,120.83
INN_5085,M_1043,Jasprit Bumrah,IND_109,India,38,47,4,2,80.85
INN_5085,M_1043,Mohammed Siraj,IND_110,India,25,28,3,1,89.29
INN_5086,M_1043,David Warner,AUS_115,Australia,108,75,13,6,144
INN_5086,M_1043,Travis Head,AUS_116,Australia,35,34,4,2,102.94
INN_5086,M_1043,Mitchell Marsh,AUS_117,Australia,7,14,0,0,50
INN_5086,M_1043,Steve Smith,AUS_118,Australia,66,47,8,4,140.43
INN_5086,M_1043,Marnus Labuschagne,AUS_119,Australia,20,36,2,1,55.56
INN_5086,M_1043,Glenn Maxwell,AUS_120,Australia,26,35,3,1,74.29
INN_5086,M_1043,Josh Inglis,AUS_121,Australia,79,65,9,4,121.54
INN_5086,M_1043,Pat Cummins,AUS_122,Australia,8,12,1,0,66.67
INN_5086,M_1043,Mitchell Starc,AUS_123,Australia,61,72,7,3,84.72
INN_5086,M_1043,Adam Zampa,AUS_124,Australia,67,55,8,4,121.82
INN_5086,M_1043,Josh Hazlewood,AUS_125,Australia,93,65,11,5,143.08
INN_5087,M_1044,David Warner,AUS_115,Australia,25,22,3,1,113.64
INN_5087,M_1044,Travis Head,AUS_116,Australia,11,13,1,0,84.62
INN_5087,M_1044,Mitchell Marsh,AUS_117,Australia,69,63,8,4,109.52
INN_5087,M_1044,Steve Smith,AUS_118,Australia,96,79,12,6,121.52
INN_5087,M_1044,Marnus Labuschagne,AUS_119,Australia,95,63,11,5,150.79
INN_5087,M_1044,Glenn Maxwell,AUS_120,Australia,99,63,12,6,157.14
INN_5087,M_1044,Josh Inglis,AUS_121,Australia,68,57,8,4,119.3
INN_5087,M_1044,Pat Cummins,AUS_122,Australia,65,42,8,4,154.76
INN_5087,M_1044,Mitchell Starc,AUS_123,Australia,45,30,5,2,150
INN_5087,M_1044,Adam Zampa,AUS_124,Australia,58,75,7,3,77.33
INN_5087,M_1044,Josh Hazlewood,AUS_125,Australia,79,59,9,4,133.9
INN_5088,M_1044,Rohit Sharma,IND_100,India,29,29,3,1,100
INN_5088,M_1044,Shubman Gill,IND_101,India,10,9,1,0,111.11
INN_5088,M_1044,Virat Kohli,IND_102,India,33,38,4,2,86.84
INN_5088,M_1044,Shreyas Iyer,IND_103,India,17,15,2,1,113.33
INN_5088,M_1044,KL Rahul,IND_104,India,8,8,1,0,100
INN_5088,M_1044,Hardik Pandya,IND_105,India,61,41,7,3,148.78
INN_5088,M_1044,Ravindra Jadeja,IND_106,India,30,27,3,1,111.11
INN_5088,M_1044,Kuldeep Yadav,IND_107,India,51,72,6,3,70.83
INN_5088,M_1044,Mohammed Shami,IND_108,India,107,77,13,6,138.96
INN_5088,M_1044,Jasprit Bumrah,IND_109,India,94,60,11,5,156.67
INN_5088,M_1044,Mohammed Siraj,IND_110,India,48,39,6,3,123.08
INN_5089,M_1045,Rohit Sharma,IND_100,India,94,54,11,5,174.07
INN_5089,M_1045,Shubman Gill,IND_101,India,12,13,1,0,92.31
INN_5089,M_1045,Virat Kohli,IND_102,India,65,58,8,4,112.07
INN_5089,M_1045,Shreyas Iyer,IND_103,India,18,33,2,1,54.55
INN_5089,M_1045,KL Rahul,IND_104,India,62,56,7,3,110.71
INN_5089,M_1045,Hardik Pandya,IND_105,India,56,51,7,3,109.8
INN_5089,M_1045,Ravindra Jadeja,IND_106,India,61,35,7,3,174.29
INN_5089,M_1045,Kuldeep Yadav,IND_107,India,25,35,3,1,71.43
INN_5089,M_1045,Mohammed Shami,IND_108,India,12,16,1,0,75
INN_5089,M_1045,Jasprit Bumrah,IND_109,India,57,50,7,3,114
INN_5089,M_1045,Mohammed Siraj,IND_110,India,124,73,15,7,169.86
INN_5090,M_1045,Jonny Bairstow,ENG_130,England,9,7,1,0,128.57
INN_5090,M_1045,Dawid Malan,ENG_131,England,8,14,1,0,57.14
INN_5090,M_1045,Joe Root,ENG_132,England,48,28,6,3,171.43
INN_5090,M_1045,Ben Stokes,ENG_133,England,84,74,10,5,113.51
INN_5090,M_1045,Jos Buttler,ENG_134,England,54,52,6,3,103.85
INN_5090,M_1045,Liam Livingstone,ENG_135,England,18,31,2,1,58.06
INN_5090,M_1045,Moeen Ali,ENG_136,England,113,79,14,7,143.04
INN_5090,M_1045,Chris Woakes,ENG_137,England,46,35,5,2,131.43
INN_5090,M_1045,David Willey,ENG_138,England,105,59,13,6,177.97
INN_5090,M_1045,Adil Rashid,ENG_139,England,43,38,5,2,113.16
INN_5090,M_1045,Mark Wood,ENG_140,England,73,47,9,4,155.32
INN_5091,M_1046,David Warner,AUS_115,Australia,42,71,5,2,59.15
INN_5091,M_1046,Travis Head,AUS_116,Australia,61,77,7,3,79.22
INN_5091,M_1046,Mitchell Marsh,AUS_117,Australia,85,79,10,5,107.59
INN_5091,M_1046,Steve Smith,AUS_118,Australia,31,25,3,1,124
INN_5091,M_1046,Marnus Labuschagne,AUS_119,Australia,61,54,7,3,112.96
INN_5091,M_1046,Glenn Maxwell,AUS_120,Australia,10,20,1,0,50
INN_5091,M_1046,Josh Inglis,AUS_121,Australia,106,77,13,6,137.66
INN_5091,M_1046,Pat Cummins,AUS_122,Australia,10,18,1,0,55.56
INN_5091,M_1046,Mitchell Starc,AUS_123,Australia,96,73,12,6,131.51
INN_5091,M_1046,Adam Zampa,AUS_124,Australia,16,15,2,1,106.67
INN_5091,M_1046,Josh Hazlewood,AUS_125,Australia,30,29,3,1,103.45
INN_5092,M_1046,Abdullah Shafique,PAK_145,Pakistan,98,74,12,6,132.43
INN_5092,M_1046,Fakhar Zaman,PAK_146,Pakistan,37,61,4,2,60.66
INN_5092,M_1046,Babar Azam,PAK_147,Pakistan,73,45,9,4,162.22
INN_5092,M_1046,Mohammad Rizwan,PAK_148,Pakistan,57,42,7,3,135.71
INN_5092,M_1046,Saud Shakeel,PAK_149,Pakistan,40,61,5,2,65.57
INN_5092,M_1046,Iftikhar Ahmed,PAK_150,Pakistan,8,5,1,0,160
INN_5092,M_1046,Shadab Khan,PAK_151,Pakistan,28,21,3,1,133.33
INN_5092,M_1046,Usama Mir,PAK_152,Pakistan,24,31,3,1,77.42
INN_5092,M_1046,Shaheen Afridi,PAK_153,Pakistan,11,9,1,0,122.22
INN_5092,M_1046,Haris Rauf,PAK_154,Pakistan,113,64,14,7,176.56
INN_5092,M_1046,Hasan Ali,PAK_155,Pakistan,118,75,14,7,157.33
INN_5093,M_1047,Jonny Bairstow,ENG_130,England,25,18,3,1,138.89
INN_5093,M_1047,Dawid Malan,ENG_131,England,15,18,1,0,83.33
INN_5093,M_1047,Joe Root,ENG_132,England,21,19,2,1,110.53
INN_5093,M_1047,Ben Stokes,ENG_133,England,40,23,5,2,173.91
INN_5093,M_1047,Jos Buttler,ENG_134,England,62,54,7,3,114.81
INN_5093,M_1047,Liam Livingstone,ENG_135,England,81,65,10,5,124.62
INN_5093,M_1047,Moeen Ali,ENG_136,England,40,23,5,2,173.91
INN_5093,M_1047,Chris Woakes,ENG_137,England,56,38,7,3,147.37
INN_5093,M_1047,David Willey,ENG_138,England,90,76,11,5,118.42
INN_5093,M_1047,Adil Rashid,ENG_139,England,10,9,1,0,111.11
INN_5093,M_1047,Mark Wood,ENG_140,England,86,59,10,5,145.76
INN_5094,M_1047,Rohit Sharma,IND_100,India,84,61,10,5,137.7
INN_5094,M_1047,Shubman Gill,IND_101,India,40,25,5,2,160
INN_5094,M_1047,Virat Kohli,IND_102,India,31,19,3,1,163.16
INN_5094,M_1047,Shreyas Iyer,IND_103,India,60,38,7,3,157.89
INN_5094,M_1047,KL Rahul,IND_104,India,115,80,14,7,143.75
INN_5094,M_1047,Hardik Pandya,IND_105,India,21,23,2,1,91.3
INN_5094,M_1047,Ravindra Jadeja,IND_106,India,74,48,9,4,154.17
INN_5094,M_1047,Kuldeep Yadav,IND_107,India,92,52,11,5,176.92
INN_5094,M_1047,Mohammed Shami,IND_108,India,25,28,3,1,89.29
